"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-09-29",,"90","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-09-30",,"85","67"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-01",,"86","63"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-02",,"84","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-03",,"76","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-04",,"77","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-05",,"74","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-06",,"80","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-07",,"80","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-08",,"79","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-09",,"74","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-10",,"72","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-11",,"73","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-12",,"75","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-13",,"72","54"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-14",,"76","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-15",,"76","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-16",,"76","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-17",,"76","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-18",,"74","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-19",,"73","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-20",,"75","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-21",,"66","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-22",,"60","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-23",,"63","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-24",,"67","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-25",,"66","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-26",,"62","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-27",,"56","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-28",,"63","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-29",,"69","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-30",,"77","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-10-31",,"67","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-01",,"64","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-02",,"66","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-03",,"70","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-04",,"64","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-05",,"65","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-06",,"70","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-07",,"70","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-08",,"70","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-09",,"55","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-10",,"54","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-11",,"53","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-12",,"51","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-13",,"53","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-14",,"54","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-15",,"53","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-16",,"61","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-17",,"54","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-18",,"57","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-19",,"61","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-20",,"67","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-21",,"62","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-22",,"53","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-23",,"54","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-24",,"55","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-25",,"37","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-26",,"46","16"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-27",,"51","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-28",,"51","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-29",,"37","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-11-30",,"43","18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-01",,"52","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-02",,"58","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-03",,"57","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-04",,"59","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-05",,"60","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-06",,"57","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-07",,"56","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-08",,"52","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-09",,"59","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-10",,"60","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-11",,"58","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-12",,"53","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-13",,"58","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-14",,"60","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-15",,"65","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-16",,"48","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-17",,"40","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-18",,"48","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-19",,"58","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-20",,"57","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-21",,"56","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-22",,"55","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-23",,"49","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-24",,"50","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-25",,"49","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-26",,"49","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-27",,"45","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-28",,"47","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-29",,"44","25"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-30",,"41","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2010-12-31",,"28","12"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-01",,"26","8"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-02",,"34","10"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-03",,"41","20"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-04",,"44","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-05",,"43","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-06",,"44","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-07",,"49","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-08",,"48","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-09",,"52","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-10",,"37","21"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-11",,"37","14"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-12",,"44","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-13",,"50","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-14",,"50","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-15",,"51","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-16",,"54","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-17",,"63","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-18",,"58","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-19",,"59","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-20",,"48","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-21",,"51","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-22",,"53","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-23",,"48","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-24",,"44","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-25",,"45","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-26",,"48","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-27",,"52","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-28",,"54","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-29",,"59","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-30",,"57","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-01-31",,"49","28"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-01",,"28","4"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-02",,"9","1"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-03",,"18","-7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-04",,"34","7"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-05",,"48","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-06",,"44","23"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-07",,"46","18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-08",,"52","18"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-09",,"34","11"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-10",,"41","12"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-11",,"51","24"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-12",,"55","19"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-13",,"62","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-14",,"63","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-15",,"64","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-16",,"70","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-17",,"64","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-18",,"66","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-19",,"70","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-20",,"51","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-21",,"50","29"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-22",,"57","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-23",,"58","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-24",,"52","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-25",,"61","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-26",,"64","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-27",,"48","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-02-28",,"55","22"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-01",,"62","27"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-02",,"71","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-03",,"70","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-04",,"57","36"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-05",,"54","26"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-06",,"61","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-07",,"62","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-08",,"53","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-09",,"62","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-10",,"65","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-11",,"75","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-12",,"73","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-13",,"67","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-14",,"68","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-15",,"67","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-16",,"78","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-17",,"76","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-18",,"74","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-19",,"75","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-20",,"73","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-21",,"74","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-22",,"58","40"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-23",,"62","30"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-24",,"67","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-25",,"70","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-26",,"64","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-27",,"69","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-28",,"72","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-29",,"66","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-30",,"67","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-03-31",,"76","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-01",,"81","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-02",,"83","47"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-03",,"76","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-04",,"60","34"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-05",,"75","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-06",,"74","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-07",,"71","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-08",,"73","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-09",,"69","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-10",,"55","33"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-11",,"66","31"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-12",,"73","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-13",,"74","41"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-14",,"63","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-15",,"68","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-16",,"75","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-17",,"82","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-18",,"83","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-19",,"78","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-20",,"79","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-21",,"80","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-22",,"78","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-23",,"70","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-24",,"72","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-25",,"70","45"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-26",,"65","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-27",,"62","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-28",,"73","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-29",,"83","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-04-30",,"66","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-01",,"50","37"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-02",,"57","32"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-03",,"68","35"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-04",,"82","44"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-05",,"78","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-06",,"85","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-07",,"87","52"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-08",,"85","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-09",,"82","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-10",,"77","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-11",,"65","38"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-12",,"74","42"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-13",,"79","46"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-14",,"82","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-15",,"79","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-16",,"83","53"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-17",,"73","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-18",,"75","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-19",,"62","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-20",,"67","39"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-21",,"76","43"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-22",,"81","48"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-23",,"82","51"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-24",,"74","56"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-25",,"81","49"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-26",,"89","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-27",,"93","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-28",,"93","65"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-29",,"90","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-30",,"78","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-05-31",,"87","50"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-01",,"94","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-02",,"93","67"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-03",,"92","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-04",,"93","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-05",,"91","64"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-06",,"93","66"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-07",,"92","58"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-08",,"94","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-09",,"88","55"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-10",,"89","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-11",,"90","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-12",,"93","60"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-13",,"94","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-14",,"91","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-15",,"93","61"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-16",,"95","71"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-17",,"94","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-18",,"94","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-19",,"94","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-20",,"83","57"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-21",,"89","59"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-22",,"94","62"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-23",,"99","64"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-24",,"100","65"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-25",,"99","69"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-26",,"100","65"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-27",,"98","70"
"USW00023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","2011-06-28",,"97","70"
